gas_cost,volatility,rebalance_every,lower_offset,upper_offset,eval_seed,n_eval,run_id,mean_pnl,std_pnl,median_pnl,p5_pnl,p95_pnl,cvar5_pnl,cvar1_pnl,skew_pnl,kurt_pnl,profitable_frac,p_ttest,p_wilcoxon,mean_utility,mean_spread,spread_std_within,spread_std_between,mean_center,center_std_within,center_std_between,deploy_mean_center,deploy_center_std_within,deploy_center_std_between,deploys_per_ep,rebalances_per_ep,rebalance_rate_pct,decisions_per_ep,attrib_fees,attrib_il,attrib_gas,attrib_hodl
4.0,0.02,500,-1,1,1005,1000,36073407_14,5.2470754318414246,18.54734253981393,6.052241967877137,-26.83562019763894,35.34610489187319,-37.05303235812679,-53.2004756098486,-0.2397521280746778,0.7016766430733257,0.646,1.8196870874606563e-18,3.395400466634628e-21,5.2470754318414246,2.0,0.0,0.0,3.0937669999999997,66.37563716328552,52.85532670852306,0.0,0.0,0.0,2.0,1.0,0.1,1000,20.99497921977914,11.10544235308435,4.0,-0.6424614348533646
4.0,0.02,600,-1,1,1005,1000,36073407_14,5.693348534532102,18.1682484970029,6.442270880254853,-25.828373248423393,35.17862219514777,-36.22673209213031,-53.8242762713611,-0.277832482566961,0.8391992971074886,0.667,3.99702319723975e-22,2.461672395041227e-25,5.693348534532102,2.0,0.0,0.0,2.828257,66.43005128583664,59.51324030483428,0.0,0.0,0.0,2.0,1.0,0.1,1000,20.967467455846272,10.77053871764497,4.0,-0.5035802036692012
4.0,0.02,800,-1,1,1005,1000,36073407_14,4.730430420904904,18.096852235028425,5.551317039603134,-25.356341759539703,33.89404300198331,-37.5169223833024,-52.61728848601805,-0.3331933520093066,0.7363973291493897,0.646,4.51988740754629e-16,1.1054071307556095e-19,4.730430420904904,2.0,0.0,0.0,2.9549029999999994,68.03463285979254,86.67332234560753,0.0,0.0,0.0,2.0,1.0,0.1,1000,19.448116834159205,10.365324508620496,4.0,-0.3523619046338051
6.0,0.03,10,-1,1,1005,1000,36074271_10,-590.402918181445,71.96463072140567,-577.6148318898287,-712.1968617703026,-494.1362076624026,-782.9513619595266,-877.7852337035062,-1.082569984468562,2.2121786208141003,0.0,0.0,3.325859118934514e-165,-590.402918181445,2.0,0.0,0.0,0.0935449999999999,5.15596261679042,1.5439313333095483,0.0,0.0,0.0,96.771,95.771,9.5771,1000,151.31808173108996,167.27594322539238,574.626,0.1809433128574331
6.0,0.03,20,-1,1,1005,1000,36074271_10,-290.10558160535606,54.47875379610315,-282.16072782868326,-381.2374786505074,-217.08485570083096,-437.8849695166255,-515.7340019055484,-1.122699662356614,2.683156754440219,0.0,0.0,3.325859118934514e-165,-290.10558160535606,2.0,0.0,0.0,0.1846619999999999,9.362168550836996,2.9418865205435782,0.0,0.0,0.0,48.68,47.68,4.768,1000,109.12407758696062,113.1712310818092,286.08,0.0215718894925063
6.0,0.03,30,-1,1,1005,1000,36074271_10,-190.01915599447656,44.74037097885373,-183.63453144590443,-264.76807521545703,-128.3127319345785,-311.3025101814162,-377.49557118614086,-1.1152196373046646,2.787491111251762,0.0,0.0,3.325859118934514e-165,-190.01915599447656,2.0,0.0,0.0,0.249042,13.23927213281626,4.35970753196083,0.0,0.0,0.0,32.619,31.619,3.1619,1000,86.69490677601254,86.58041027137834,189.714,-0.419652499110784
6.0,0.03,40,-1,1,1005,1000,36074271_10,-140.06814594003976,39.89765842051928,-135.884954210192,-204.08315743043343,-84.91943595795493,-245.2587417587991,-303.72717437943214,-0.9849802126137102,2.4535714613090605,0.0,0.0,3.325859118934514e-165,-140.06814594003976,2.0,0.0,0.0,0.3500959999999999,16.856091561257344,5.7532165930706975,0.0,0.0,0.0,24.612,23.612,2.3611999999999997,1000,73.59249302372304,72.05368756049161,141.672,0.0650485967288308
6.0,0.03,50,-1,1,1005,1000,36074271_10,-111.70528569553738,35.535063378991815,-106.37495376529272,-171.63907815496074,-61.97995831096232,-205.44161282646152,-257.57826793153697,-0.963128573573896,2.4214364181018064,0.0,0.0,3.325859118934514e-165,-111.70528569553738,2.0,0.0,0.0,0.4184569999999999,20.28282150781546,7.193615119267294,0.0,0.0,0.0,19.833,18.833,1.8833,1000,64.00799626472607,62.12692805274588,112.998,-0.5883539075175861
6.0,0.03,100,-1,1,1005,1000,36074271_10,-52.077333528351986,28.440548199507337,-49.26037923707145,-98.6435561727633,-12.22633440635113,-125.1096612968262,-166.54651665303868,-0.8635528143081723,2.2742974724463583,0.017,0.0,3.169675064891146e-164,-52.077333528351986,2.0,0.0,0.0,0.7857919999999999,34.6242724845591,14.280432307417588,0.0,0.0,0.0,10.009,9.009,0.9009,1000,42.93713649317638,39.89386659593286,54.054,-1.066603425595509
6.0,0.03,150,-1,1,1005,1000,36074271_10,-34.61156999593225,25.815785758478388,-31.004207320292775,-78.27928754309917,2.4083356132478166,-100.06872103184207,-132.35105539316427,-0.8179055485058999,1.665670949254686,0.064,2.163869921920971e-225,9.765899407858873e-156,-34.61156999593225,2.0,0.0,0.0,1.0552480000000002,46.16844849656831,21.107091236418533,0.0,0.0,0.0,7.0,6.0,0.6,1000,34.59841023183403,32.17274763585522,36.0,-1.03723259191106
