run_id,run_dir,gas_cost,train_seed,volatility,reward_kind,inventory_phi,tau,decision_stride,eval_seed,n_eval,agent,mean_pnl,std_pnl,median_pnl,p5_pnl,p95_pnl,cvar5_pnl,cvar1_pnl,skew_pnl,kurt_pnl,profitable_frac,p_ttest,p_wilcoxon,mean_utility,mean_spread,spread_std_within,spread_std_between,mean_center,center_std_within,center_std_between,deploy_mean_center,deploy_center_std_within,deploy_center_std_between,deploys_per_ep,rebalances_per_ep,rebalance_rate_pct,decisions_per_ep,attrib_fees,attrib_il,attrib_gas,attrib_hodl,baseline_source_run
36160714_7,GAS_COST=2/SEED=14/36160714_7,2.0,14,0.01,inventory,50,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
36160714_7,GAS_COST=2/SEED=14/36160714_7,2.0,14,0.01,inventory,50,15,100,1005,1000,CDM,24.5565655138763,11.799920771427688,25.234650818770774,4.106808310302426,42.86796881336147,-2.427336274027143,-12.350241369351636,-0.3892137752724571,0.30982541411917364,0.973,0.0,1.3482951593962087e-162,24.5565655138763,29.914421,1.530331100545373,0.046296563144578966,0.10117349999999999,13.44940963671174,4.306702486490998,-1.9906157346738227,4.910211059961963,0.644396240959442,8.577,7.577,0.7577,1000,50.60152991375624,10.665572111111327,15.154,-0.22539228876861264,36073252_24
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,PPO,43.15397126838901,17.345353382138992,43.265213742534115,14.705669244864868,72.27426686665189,7.990626901767773,-3.299798683315976,-0.00682936082382888,-0.06008695136145725,0.995,0.0,4.725328121097022e-165,43.15397126838901,4.665,2.7368795411956737,1.5312070402137001,0.3051,26.639753581014542,9.856659119093042,-0.1771660714285714,2.6285070283171965,1.2093655905678897,7.316,6.316,63.160000000000004,10,68.7673095185791,12.660032895519242,12.632,-0.3213053546708533,
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,PPO_narrow,49.85162356111717,20.49925373334218,49.05741374336753,18.332777660225116,84.17178747525273,9.632688764050744,-2.7640265196284077,0.11157394266654788,-0.12373416311578289,0.995,0.0,4.517322106650724e-165,49.85162356111717,2.0,0.0,0.0,0.1919,26.532363960967114,9.718897282613908,-0.1952575396825397,2.0705780148475585,0.9092476294547206,8.761,7.761,77.61,10,79.78099435316558,14.068379072349876,15.522,-0.33899171969854724,
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,DeployNarrow,15.853083515013815,16.956191085381878,13.602949112645433,-8.712122030260673,46.928570278263656,-14.51668028381976,-24.147723319955094,0.5902063636490774,0.6281835443937513,0.853,2.0179327643643057e-138,1.312957613589948e-118,15.853083515013815,2.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,20.097888987877507,4.040975917870004,0.0,-0.2038295549936895,36073252_24
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,DeployWide,12.778933753980283,13.919367309882404,11.961434284768302,-9.371417503759556,37.770858544332846,-15.105149504433719,-23.347849320742046,0.1579411047030017,0.039718924975780556,0.838,9.102629756367264e-135,4.893484319113367e-110,12.778933753980283,30.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,16.685245762715283,3.6849859328057866,0.0,-0.22132607592921472,36073252_24
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,CDM,24.5565655138763,11.799920771427688,25.234650818770774,4.106808310302426,42.86796881336147,-2.427336274027143,-12.350241369351636,-0.3892137752724571,0.30982541411917364,0.973,0.0,1.3482951593962087e-162,24.5565655138763,29.914421,1.530331100545373,0.046296563144578966,0.10117349999999999,13.44940963671174,4.306702486490998,-1.9906157346738227,4.910211059961963,0.644396240959442,8.577,7.577,0.7577,1000,50.60152991375624,10.665572111111327,15.154,-0.22539228876861264,36073252_24
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,PPO,31.705372963141954,14.677823250913946,31.279796249847664,8.16625539779198,56.05380006164075,1.4272358662568216,-5.192691730796582,0.10743122586756072,0.15017482473331922,0.981,0.0,1.1724923615747042e-164,13.793206115452314,11.8536,4.875206779665123,3.36454261973303,-4.7676,27.21768234910516,10.123428531875948,-2.119618650793651,3.91077057510528,1.821509242268906,6.282,5.282,52.82000000000001,10,52.82915951949836,10.393934752356554,10.564,-0.16585180399984892,
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,PPO_narrow,46.83785764098819,19.316060446846542,45.861113261043215,16.766401576109526,78.90259113483464,9.746822556913164,0.11154511685067518,0.18154774251371247,-0.16677297475526576,0.996,0.0,3.841387285589504e-165,23.86339086231262,2.0,0.0,0.0,-2.024,26.804534449234346,10.197283167589296,-0.4581611111111111,2.3214510736326854,1.0775391593365078,7.85,6.85,68.5,10,74.01677289058466,13.17731061564033,13.7,-0.30160463395612924,
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,DeployNarrow,15.853083515013815,16.956191085381878,13.602949112645433,-8.712122030260673,46.928570278263656,-14.51668028381976,-24.147723319955094,0.5902063636490774,0.6281835443937513,0.853,2.0179327643643057e-138,1.312957613589948e-118,15.853083515013815,2.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,20.097888987877507,4.040975917870004,0.0,-0.2038295549936895,36073252_24
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,DeployWide,12.778933753980283,13.919367309882404,11.961434284768302,-9.371417503759556,37.770858544332846,-15.105149504433719,-23.347849320742046,0.1579411047030017,0.039718924975780556,0.838,9.102629756367264e-135,4.893484319113367e-110,12.778933753980283,30.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,16.685245762715283,3.6849859328057866,0.0,-0.22132607592921472,36073252_24
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
